hu;titulo_projeto;classificacao_institucional_pesquisa;envolve_seres_humanos;delineamento_estudo;tipo_estudo;eh_estudo_multicentrico;eh_projeto_com_coparticipacao;estado_projeto;tempo_decorrido_entre_status_1;tempo_decorrido_entre_status_2
HU-UFPI;INCIDÊNCIA DE LESÃO POR PRESSÃO: ANÁLISE DA EXISTÊNCIA DE SUBNOTIFICAÇÃO;Pesquisa Acadêmica;True;Retrospectivo;Descritivo;False;False;Em ajuste pelo pesquisador;Pendente;Pendente
HU-UFPI;IMPACTO DA REABILITAÇÃO MOTORA NO SEGMENTO COGNITIVO DE PACIENTES SUBMETIDOS A CIRURGIA DE MEDULA ESPINHAL;Pesquisa Acadêmica;True;Transversal;Desenvolvimento/Avaliação;False;False;Em cadastramento;Pendente;Pendente
HU-UFPI;IMPACTO BGN – Avaliação do tempo de antibioticoterapia para o tratamento das infecções por bacilos Gram negativos multirresistentes: Plataforma de Projetos de Apoio ao Plano de Ação Nacional de Prevenção e Controle da Resistência aos Antimicrobianos.;Ensaio clínico randomizado, aberto, de não inferioridade;True;Transversal;Experimental/Clínico;True;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;IDENTIFICAÇÃO DE FATORES ASSOCIADOS À MORTALIDADE DE PACIENTES SUBMETIDOS À CIRURGIA DE REVASCULARIZAÇÃO MIOCÁRDICA EM UM HOSPITAL UNIVERSITÁRIO;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;Falha de desmame ventilatorio e fatores associados em pacientes internados em uma unidade de terapia intensiva;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;ESTUDO MULTICÊNTRICO, DUPLO-CEGO, RANDOMIZADO, PLACEBO-CONTROLADO SOBRE O EFEITO DO CARVEDILOL NA PREVENÇÃO DA CARDIOTOXICIDADE RELACIONADA AO USO DE ANTRACICLINAS;Pesquisa Acadêmica;True;Coorte;Experimental/Clínico;True;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;ESTUDO DE VIDA REAL: TRATAMENTO DE DOENÇA DE CROHN EM PACIENTES BIONAÏVES COM INFLIXIMABE;Pesquisa Acadêmica;True;Estudo observacional retrospectivo;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;Estudo de Vida Real: Tratamento das Doenças Inflamatórias Intestinais com Vedolizumabe.;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;True;False;Aguardando autorização do setor responsável;Pendente;Pendente
HU-UFPI;Estudo de vida real: tratamento da Retocolite Ulcerativa em pacientes bionaïves com Infliximabe.;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;Estudo de Vida Real: Tratamento da Doença de Crohn com Adalimumabe;Pesquisa Acadêmica;True;Observacional retrospectivo;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;MORTALIDADE POR CÂNCER DE PULMÃO NO BRASIL NO PERÍODO DE 1981 A 2020;Pesquisa Acadêmica;True;ECOLÓGICO;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;METÁSTASE OCULAR DE CORIOCARCINOMA DE TESTÍCULO: UM DIAGNÓSTICO DIFERENCIAL RARO E AGRESSIVO DE TUMORES OCULARES;RELATO DE CASO;True;Estudo de caso;Observacional/Epidemiológico;False;False;Em ajuste para autorização do setor responsável;Pendente;Pendente
HU-UFPI;MEDSYSTEM: SOLUÇÃO DIGITAL PARA GERENCIAMENTO DE FICHAS CLÍNICAS EM TRATAMENTOS DE FOTOTERAPIA PARA VITILIGO;Desenvolvimento tecnológico;True;Digitalização de prontuário;Desenvolvimento/Avaliação;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;Medsystem: Solução digital para gerenciamento de fichas clínicas em tratamentos de fototerapia para vitiligo;Desenvolvimento tecnológico;True;Digitalização de prontuário;Desenvolvimento/Avaliação;False;False;Projeto inativo;Pendente;Pendente
HU-UFPI;Jejum perioperatório e sua asssociação com as características clínicas de pacientes cirúrgicos.;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;625;715
HU-UFPI;INFLUÊNCIA DE CARACTERÍSTICAS LABORATORIAIS, CLÍNICAS E EPIDEMIOLÓGICAS NOS DESFECHOS DE PACIENTES SUBMETIDOS A ARTRODESE DE COLUNA PARA TRATAMENTO DE TRAUMATISMO RAQUIMEDULAR (TRM);Pesquisa Acadêmica;True;Coorte;Observacional/Epidemiológico;False;False;Aguardando autorização do setor responsável;Pendente;Pendente
HU-UFPI;INFECÇÕES RELACIONADAS AO TRATAMENTO DE CÂNCER DE COLO UTERINO E DE MAMA;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;INFECÇÃO DE TRATO URINÁRIO COMPLICADA COM SEPSE: RELATO DE CASO;Pesquisa Acadêmica;True;Relato de Caso;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;Incidência de lesão por pressão na Unidade de Terapia Intensiva do Hospital Universitário do Piauí;Pesquisa Acadêmica;True;Prospectivo, observacional , transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;128;155
HU-UFPI;Implementação de um protocolo de triagem respiratória em pacientes com lesão medular cervical e torácica na fase pré-operatória;Pesquisa Acadêmica;True;Longitudinal;De intervenção;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;Impacto Financeiro do Tratamento Medicamentoso do Glaucoma para Pacientes Atendidos em Ambulatório Público;Pesquisa Acadêmica;True;Coorte;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;PERFIL CLÍNICO DE PACIENTES SUBMETIDOS A CINEANGIOCORONARIOGRAFIA EM HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ E ANÁLISE DAS COMPLICAÇÕES RELACIONADAS AO PROCEDIMENTO.;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;PERFIL ANÁTOMO-CLÍNICO DOS CASOS DE MELANOMA CUTÂNEO ATENDIDOS NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Em ajuste pelo pesquisador;Pendente;Pendente
HU-UFPI;PERCEPÇÕES DE PACIENTES ADULTOS SOBRE A UNIDADE DE TERAPIA INTENSIVA DE UM HOSPITAL UNIVERSITÁRIO;Pesquisa Acadêmica;True;Transversal;Ciências Sociais e Humanas e Aplicadas em Saúde;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;Papel da navegação guiada pelo O-arm na ocorrência de mal posicionamento de parafuso pedicular em cirurgias de artrodese de coluna realizadas em hospital universitário: estudo randomizado e controlado.;Desenvolvimento tecnológico;True;Coorte;Experimental/Clínico;False;False;Projeto aprovado;115;134
HU-UFPI;O USO DO ULTRASSOM NA IDENTIFICAÇÃO DA VIA AÉREA DIFÍCIL.;Pesquisa Acadêmica;True;Duplo cedo, randomizado, prospectivo;Desenvolvimento/Avaliação;True;False;Em cadastramento;Pendente;Pendente
HU-UFPI;O USO DO ULTRASSOM NA IDENTIFICAÇÃO DA VIA AÉREA DIFÍCIL;Pesquisa Acadêmica;True;Transversal;Desenvolvimento/Avaliação;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;O IMPACTO DA AVALIAÇÃO ESPECIALIZADA DA EQUIPE DE CUIDADOS PALIATIVOS NO MANEJO DA DOR EM PACIENTES INTERNADOS NO HU-UFPI;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;87;101
HU-UFPI;Neoplasias malignas da região oral e maxilofacial de pacientes atendidos no Hospital Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;285;336
HU-UFPI;NÃO INFERIORIDADE DA DAPAGLIFOZINA EM RELAÇÃO A HIDROCLOROTIAZIDA COMO ANTI-HIPERTENSIVO EM MONOTERAPIA NA HIPERTENSÃO ARTERIAL ESTAGIO I;Pesquisa Acadêmica;True;Estudo clínico prospectivo, randomizado;Experimental/Clínico;False;True;Em ajuste pelo pesquisador;Pendente;Pendente
HU-UFPI;MORTALIDADE POR CÂNCER COLORRETAL NO BRASIL NO PERÍODO DE 1981 A 2020;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;MORBIMORTALIDADE EM PACIENTES SUBMETIDOS À CIRURGIA VALVAR DEVIDO A ESTENOSE AÓRTICA NO HOSPITAL UNIVERSITÁRIO DA UFPI EM COMPARAÇÃO NA LITERATURA COM LOCAIS COM IMPLANTE DE VALVA AÓRTICA TRANSCATETER DISPONÍVEL;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;MODELO DE TERAPIA EMPÍRICA ANTIMICROBIANA;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;Mega Ensaio Clínico Randomizado incorporado a Registro para comparar alvos de oxigenação conservadora versus liberal (Mega-ROX);Desenvolvimento tecnológico;True;Caso-controle;Experimental/Clínico;True;True;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;Prevalência de desordens e dores musculoesqueléticas em residentes multiprofissionais em saúde;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;46;69
HU-UFPI;Prevalência das lesões orais em pacientes do Hospital Universitário (HU) da Universidade Federal do Piauí;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;PRECEPTORIA EM SERVIÇO SOCIAL: UM ESTUDO NOS HOSPITAIS UNIVERSITÁRIOS DA REGIÃO NORDESTE GERIDOS PELA EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES – EBSERH;Pesquisa Acadêmica;True;Pesquisa exploratória com enfoque misto;Ciências Sociais e Humanas e Aplicadas em Saúde;True;False;Projeto aprovado;68;124
HU-UFPI;Polimorfismo do receptor da Vitamina D e sua associação com marcadores bioquímicos e antropométricos em idosos com e sem hipertensão arterial.;Pesquisa Acadêmica;True;Transversal;Desenvolvimento/Avaliação;False;True;Aguardando autorização do setor responsável;Pendente;Pendente
HU-UFPI;Peróxido de hidrogênio e luz ultravioleta para desinfecção de superfícies em unidades de terapia intensiva: Um ensaio clínico, randomizado, controlado, em cluster, com crossover.;Ensaio clínico, randomizado, em cluster, com crossover.;True;Coorte;Experimental/Clínico;True;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;PERFIL EPIDEMIOLÓGICO DOS SUBTIPOS MOLECULARES DO CÂNCER DE MAMA EM HOSPITAL UNIVERSITÁRIO;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;PERFIL EPIDEMIOLÓGICO DE PACIENTES EM CUIDADOS PALIATIVOS INTERNADOS EM UM HOSPITAL UNIVERSITÁRIO COM NECESSIDADES DE INTERVENÇÃO FONOAUDIOLÓGICA.;Pesquisa Acadêmica;True;Observacional, retrospectivo, analítico;Observacional/Epidemiológico;False;False;Em cadastramento;Pendente;Pendente
HU-UFPI;PERFIL DE PACIENTES EM CUIDADOS PALIATIVOS INTERNADOS EM UM HOSPITAL UNIVERSITÁRIO: ATUAÇÃO FONOAUDIOLÓGICA;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;37;86
HU-UFPI;PERFIL DAS INFECÇÕES RELACIONADAS À ASSISTÊNCIA À SAÚDE EM UM HOSPITAL UNIVERSITÁRIO DO NORDESTE BRASILEIRO;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;PERFIL CLÍNICO-EPIDEMIOLÓGICO E ELETROFISIOLÓGICO DOS PACIENTES COM DIAGNÓSTICO DE NEUROPATIA PERIFERICA DO HOSPITAL UNIVERSITARIO DA UNIVERSIDADE FEDERAL DO PIAUI;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;Perfil clínico-epidemiológico de pacientes submetidos a biópsia renal no HU-UFPI;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;Perfil Clínico e laboratorial de pacientes com DM1 no HU-UFPI;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando autorização do setor responsável;Pendente;Pendente
HU-UFPI;PERFIL CLÍNICO E EPIDEMIOLÓGICO DOS PACIENTES PORTADORES DE DIABETES INSÍPIDUS ASSISTIDOS PELA FARMÁCIA DE MEDICAMENTOS EXCEPCIONAIS DO ESTADO DO PIAUÍ;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;Um caso raro de aneurisma de artéria femoral superficial: abordagem diagnóstico-terapêutica;Pesquisa Acadêmica;True;Estudo de caso;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;Triagem eletrônica para casos de sepse em um hospital universitário.;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;222;278
HU-UFPI;Teste;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Em cadastramento;Pendente;Pendente
HU-UFPI;Sedação Precoce com Dexmedetomidina vs. Placebo em Pacientes Idosos Gravemente Enfermos em Ventilação Mecânica - Um Estudo Clínico Controlado Prospectivo, Multicêntrico, Duplocego e Randomizado - Protocolo SPICE IV;Pesquisa Clínica;True;Randomizado, prospectivo, multicêntrico, duplocego;Experimental/Clínico;True;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;SAÚDE GINECOLÓGICA DE MULHERES LÉSBICAS E BISSEXUAIS: QUAIS AS BARREIRAS AO ACESSO AOS SERVIÇOS DE SAÚDE;Pesquisa Acadêmica;True;Transversal;Ciências Sociais e Humanas e Aplicadas em Saúde;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;Registro Cardiovascular de Fibrilação Atrial na América Latina (LACROSS);Pesquisa Acadêmica;True;Coorte;Observacional/Epidemiológico;True;True;Projeto aprovado;137;162
HU-UFPI;RECONSTRUÇÃO IMEDIATA DE MAMILO PÓS CENTRALECTOMIA MAMÁRIA;Pesquisa Acadêmica;True;Coorte;Ciências Sociais e Humanas e Aplicadas em Saúde;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;REAÇÕES EMOCIONAIS VIVENCIADAS PELO PACIENTE DURANTE A PREPARAÇÃO PARA CIRURGIA CARDÍACA;Pesquisa Acadêmica;True;Transversal;Ciências Sociais e Humanas e Aplicadas em Saúde;False;False;Projeto aprovado;105;149
HU-UFPI;QUEILITE ACTÍNICA: AVALIAÇÃO ESTÉTICA E FUNCIONAL COMPARATIVA DO TRATAMENTO CIRÚRGICO DE VERMELHECTOMIA USANDO A TÉCNICA CLÁSSICA E CICATRIZAÇÃO POR SEGUNDA INTENÇÃO;Pesquisa Acadêmica;True;Coorte;Experimental/Clínico;False;False;Projeto aprovado;120;148
HU-UFPI;PSEUDOCISTO PANCREÁTICO COM COMP´RESSÃO DE VEIA PORTA E VEIA CAVA: UM RELATO DE CASO;RELATO DE CASO;True;Estudo de caso;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;PROPOSTA DE USO DA CALCULADORA CALCVAN PARA DOSAGEM DE VANCOMICINA EM PACIENTES DA UTI DE UM HOSPITAL UNIVERSITÁRIO;Pesquisa Acadêmica;True;Transversal;Desenvolvimento/Avaliação;False;False;Projeto aprovado;168;191
HU-UFPI;Processo de verificação de vulnerabilidade emocional do paciente (PVEMP).;Desenvolvimento tecnológico;True;Estudo de caso;Desenvolvimento/Avaliação;False;False;Em cadastramento;Pendente;Pendente
HU-UFPI;PREVALÊNCIA DE SINTOMAS DEPRESSIVOS EM PACIENTES EM TRATAMENTO DO CÂNCER DE MAMA;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;True;Em ajuste pelo pesquisador;Pendente;Pendente
HU-UFPI;ANÁLISE DA PRESCRIÇÃO DE INIBIDORES DE BOMBA DE PRÓTONS DE PACIENTES CRÍTICOS EM UM HOSPITAL UNIVERSITÁRIO;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;Análise da adequação da presçrição de dieta VO;Pesquisa Livre;True;Transversal;Desenvolvimento/Avaliação;False;False;Em cadastramento;Pendente;Pendente
HU-UFPI;ANÁLISE CLÍNICA E EPIDEMIOLÓGICA DE PACIENTES COM REAÇÕES HANSÊNICAS NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ NO PERÍODO DE 2013 A 2023;Desenvolvimento tecnológico;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;ANÁLISE CLÍNICA E EPIDEMIOLÓGICA DE CASOS DE CÂNCER DE TIREOIDE ATENDIDOS NO AMBULATÓRIO DO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;154;196
HU-UFPI;Adenocarcinoma de Colo Uterino entre Gestações: um relato de caso;Pesquisa Acadêmica;True;Estudo de caso;Observacional/Epidemiológico;False;False;Em ajuste pelo pesquisador;Pendente;Pendente
HU-UFPI;A CONCORDÂNCIA DO USO DAS ESCALAS GLASGOW E FOUR POR PROFISSIONAIS DE SAÚDE E RESIDENTES NA UNIDADE DE TERAPIA INTENSIVA;Pesquisa Acadêmica;True;Transversal;Desenvolvimento/Avaliação;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;ACOMPANHAR: REGISTRO ELETRÔNICO DE DADOS PESSOAIS DE SAÚDE PARA CONTROLE E AVALIAÇÃO LONGITUDINAL DE CEFALÉIA;Pesquisa Acadêmica;True;Coorte;Experimental/Clínico;False;False;Em ajuste pelo pesquisador;Pendente;Pendente
HU-UFPI;ACOMPANHAMENTO EM TEMPO REAL DA FUNÇÃO RENAL DE PACIENTES EM USO DE VANCOMICINA: ANÁLISE E DESENVOLVIMENTO DE FERRAMENTA DE ACOMPANHAMENTO CLÍNICO;Desenvolvimento tecnológico;True;Coorte;Observacional/Epidemiológico;False;False;Projeto aprovado;90;117
HU-UFPI;xxxxx;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Em cadastramento;Pendente;Pendente
HU-UFPI;VALOR PROGNÓSTICO DA TOMOGRAFIA COMPUTADORIZADA DO TÓRAX NA AVALIAÇÃO DE PACIENTES INTERNADOS COM COVID-19 EM UM HOSPITAL DE ALTA COMPLEXIDADE NO NORDESTE DO BRASIL;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Em ajuste pelo pesquisador;Pendente;Pendente
HU-UFPI;VACINAÇÃO CONTRA HPV: Perfil de conhecimento dos colaboradores do Hospital Universitário da Universidade Federal do Piauí (HU - UFPI);Pesquisa Acadêmica;True;Transversal;Ciências Sociais e Humanas e Aplicadas em Saúde;False;False;Em ajuste pelo pesquisador;Pendente;Pendente
HU-UFPI;USO DO MONITOR DE CONSCIÊNCIA PARA AVALIAÇÃO DA SEDOANALGESIA EM UMA UNIDADE DE TERAPIA INTENSIVA;Pesquisa Acadêmica;True;Ensaio clínico randomizado, sem cegamento.;Experimental/Clínico;False;False;Projeto aprovado;10;108
HU-UFPI;A PERCEPÇÃO DA MULHER ATUAL QUANTO A TERAPIA DE REPOSIÇÃO HORMONAL SISTÊMICA NO CLIMATÉRIO;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;ANSIEDADE, DEPRESSÃO E ESTRESSE EM PROFISSIONAIS DOS NÚCLEOS INTERNOS DE REGULAÇÃO NO CONTEXTO DA PANDEMIA POR COVID-19;Pesquisa Acadêmica;True;Transversal;Ciências Sociais e Humanas e Aplicadas em Saúde;False;True;Projeto aprovado;839;907
HU-UFPI;ANEURISMAS INTRACRANIANOS EM EXAMES DE ANGIORRESSONÂNCIA MAGNÉTICA DO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEREDERAL DO PIAUÍ – CARACTERÍSTICAS E FATORES DE RISCO;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;ANALISE MULTIFATORIAL DO DESGASTE PROFISSIONAL E QUALIDADE DO SONO EM RESIDENTES MÉDICOS: UM ESTUDO COMPARATIVO ENTRE ESPECIALIDADES E NÍVEIS DE RESIDENCIA EM HOSPITAL UNIVERSITARIO – TERESINA - PIAUI;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;Análise morfométrica dos pedículos da coluna lombar em pacientes de um centro terciário de cirurgia de coluna no nordeste do Brasil;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;ANÁLISE E COMPARAÇÃO DA REPRODUTIBILIDADE E CONCORDÂNCIA INTRA E INTEROBSERVADORES DAS CLASSIFICAÇÕES DE GARDEN E AO PARA FRATURA DE COLO DO FÊMUR;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Em ajuste pelo pesquisador;Pendente;Pendente
HU-UFPI;ANÁLISE E COMPARAÇÃO DA CONCORDÂNCIA INTRA E INTEROBSERVADORES DAS CLASSIFICAÇÕES DE AHLBÄCK E KELLGREN-LAWRENCE PARA GONARTROSE;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;ANÁLISE DOS PEDIDOS DE INTERCONSULTA DESTINADOS À OFTALMOLOGIA NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;220;281
HU-UFPI;ANÁLISE DO PERFIL MICROBIOLÓGICO DE BACTÉRIAS MULTIRRESISTENTES EM UNIDADE DE TERAPIA INTENSIVA DE HOSPITAL TERCIÁRIO APÓS A PANDEMIA DE COVID 19;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
HU-UFPI;ANÁLISE DO PERFIL EPIDEMIOLÓGICO DOS PACIENTES COM SÍNDROME DE CUSHING DO SERVIÇO DE ENDOCRINOLOGIA EM HOSPITAL UNIVERSITÁRIO;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto inativo;Pendente;Pendente
HU-UFPI;Análise do perfil epidemiológico dos pacientes com Hipertireoidismo do ambulatório de um hospital terciário;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto inativo;Pendente;Pendente
HU-UFPI;Análise do Perfil dos Pacientes com Câncer de Colo Uterino do Hospital Universitário do Piauí (HU-UFPI);Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Em ajuste pelo pesquisador;Pendente;Pendente
HU-UFPI;ANÁLISE DE UM PROTOCOLO DE MOBILIZAÇÃO PRECOCE EM PACIENTES SUBMETIDOS À CIRURGIA CARDÍACA;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;286;302
HU-UFPI;Avaliação da Efetividade das Orientações Pré-Coleta a Pacientes em um Hospital Universitário;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Em cadastramento;Pendente;Pendente
HU-UFPI;Avaliação da Correlação entre Fadiga e Dor Neuropática em Pacientes com Lesão Medular Crônica decorrente de Traumatismo Raquimedular;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Projeto aprovado;153;209
HU-UFPI;AVALIAÇÃO DA CONDIÇÃO DE FADIGA EM PACIENTES COM DOENÇA DE CROHN NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;Pesquisa Acadêmica;True;Transversal;Observacional/Epidemiológico;False;False;Aguardando aprovação do CEP;Pendente;Pendente
