Hospital Universitário (HU),Título do Projeto,Número do Projeto,Status do Projeto,Quem Fez,Quando Fez (Data/Hora),Duração,Status Onde Estava,Status O que Aconteceu
HU-UFPI,valor prognóstico da tomografia computadorizada do tórax na avaliação de pacientes internados com covid-19 em um hospital de alta complexidade no nordeste do brasil,7933.0,Em ajuste pelo pesquisador,JOSE MARIA CORREIA LIMA E SILVA,13/04/2023 08:12:32,1 Dia(s) 13 Hr(s) 5 Min 58 Seg,Em análise pela GEP,Solicitado ajustes
HU-UFPI,identificação de fatores associados à mortalidade de pacientes submetidos à cirurgia de revascularização miocárdica em um hospital universitário,7891.0,Aguardando aprovação do CEP,JOSE MARIA CORREIA LIMA E SILVA,14/08/2023 08:41:40,2 Dia(s) 15 Hr(s) 28 Min 23 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,aplicação de algoritmos de aprendizado de máquina para forecasting do comportamento de indicadores microbiológicos do hospital universitário da universidade federal do piauí (hu-ufpi),7886.0,Projeto aprovado,JOSE MARIA CORREIA LIMA E SILVA,09/01/2023 10:28,1 Dia(s) 17 Hr(s) 17 Min 33 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,polimorfismo do receptor da vitamina d e sua associação com marcadores bioquímicos e antropométricos em idosos com e sem hipertensão arterial.,7836.0,Aguardando autorização do setor responsável,JOSE MARIA CORREIA LIMA E SILVA,04/12/2023 09:48,13 Hr(s) 18 Min 28 Seg,Em análise pela GEP,Solicitado autorização do setor responsável
HU-UFPI,estudo comparatvo da evolução do perfil nutricional de pacientes bariátricos em um hospital universitário,7834.0,Aguardando aprovação do CEP,DANIELLE PEREIRA DOURADO,31/05/2023 11:55:15,4 Dia(s) 20 Hr(s) 53 Min 14 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,"avaliação de um protocolo de suplementação com vitamina e para pacientes com c ncer de mama em tratamento quimioterápico no sus: impactos, eficiência e aplicabilidade",7700.0,Em ajuste pelo pesquisador,ANA LINA DE CARVALHO CUNHA SALES,04/10/2023 15:50,4 Dia(s) 23 Hr(s) 29 Min 16 Seg,Em análise pela GEP,Solicitado ajustes
HU-UFPI,perfil clínico e laboratorial de pacientes com dm1 no hu-ufpi,7683.0,Aguardando autorização do setor responsável,JOSE MARIA CORREIA LIMA E SILVA,13/04/2023 08:13:17,17 Hr(s) 27 Min 28 Seg,Em análise pela GEP,Solicitado autorização do setor responsável
HU-UFPI,banco de dados das cirurgias do aparelho digestivo realizadas no hospital universitário da universidade federal do piauí,7652.0,Aguardando aprovação do CEP,JOSE MARIA CORREIA LIMA E SILVA,16/05/2023 08:18:11,19 Hr(s) 59 Min 56 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,construção de um manual educativo de cuidados com o paciente disfágico na unidade de terapia intensiva,7349.0,Aguardando aprovação do CEP,JOSE MARIA CORREIA LIMA E SILVA,20/04/2023 10:09:20,18 Hr(s) 8 Min 11 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,prevalência de sintomas auto-referidos de disfuncōes temporomandibulares e fatores associados ao período de residência uniprofissional e médica no hu/ufpi,7328.0,Em ajuste pelo pesquisador,ALICE TACIANA ALVES FERREIRA BEZERRA,09/04/2025 19:38,21 Hr(s) 31 Min 34 Seg,Aguardando avaliação da GEP,Retornado para ajuste do pesquisador
HU-UFPI,análise da concordância entre achados anatomopatológicos de biópsia por agulha grossa e excisão cirúrgica de lesões mamárias,7286.0,Projeto aprovado,JOSE MARIA CORREIA LIMA E SILVA,11/07/2023 11:16,1 Hr(s) 49 Min 38 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,desenvolvimento de um protótipo de coleta de dados para diagnóstico em ehealth (ediagnostic) com iot e modelagem de uma api para telemedicina,7285.0,Aguardando aprovação do CEP,JOSE MARIA CORREIA LIMA E SILVA,04/12/2023 09:21,20 Hr(s) 6 Min 14 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,analise comparativa entre a admnistração de dimenidrato e ondasetrona na profilaxia de náuseas e vômitos pós-operatório em pacientes submetidos a colecistectomia videolaparoscópica,7273.0,Aguardando aprovação do CEP,DANIELLE PEREIRA DOURADO,14/07/2023 14:50:53,1 Hr(s) 38 Min 21 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,efeitos imediatos e em longo prazo da cirurgia ortognática uni ou bimaxilar na apneia obstrutiva do sono: revisão sistemática,8833.0,Projeto aprovado,JOSE TIBURCIO DO MONTE NETO,14/07/2023 11:08:02,28 Dia(s) 23 Hr(s) 54 Min 22 Seg,Aguardando autorização do setor responsável,Projeto aprovado
HU-UFPI,"impacto da pandemia de covid-19 na saúde mental de enfermeiros: indicadores e estratégias de enfrentamento para sofrimento mental, depressão, ansiedade e estresse",8830.0,Projeto aprovado,JOSE MARIA CORREIA LIMA E SILVA,05/06/2024 08:41,22 Hr(s) 21 Min 42 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,avaliação do risco para desenvolvimento de diabetes mellitus tipo 2 em universitários,8829.0,Projeto aprovado,DANIELLE PEREIRA DOURADO,18/09/2023 12:08:10,3 Dia(s) 20 Hr(s) 27 Min 14 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,ansiedade e depressão em pacientes com doenças inflamatórias intestinais no hospital universitário da universidade federal do piauí.,8806.0,Aguardando aprovação do CEP,JOSE MARIA CORREIA LIMA E SILVA,27/06/2023 08:04:27,19 Hr(s) 2 Min 39 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,jejum perioperatório e sua asssociação com as características clínicas de pacientes cirúrgicos.,8774.0,Projeto aprovado,LYON RICHARDSON DA SILVA NASCIMENTO,06/05/2025 14:50,7 Dia(s) 19 Hr(s) 2 Min 10 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,análise da percepção das mulheres sobre o câncer do colo do útero.,8755.0,Projeto aprovado,LYON RICHARDSON DA SILVA NASCIMENTO,06/05/2025 14:49,10 Dia(s) 22 Hr(s) 57 Min 17 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,percepções de pacientes adultos sobre a unidade de terapia intensiva de um hospital universitário,8680.0,Aguardando aprovação do CEP,JOSE MARIA CORREIA LIMA E SILVA,26/06/2023 08:10:02,2 Dia(s) 15 Hr(s) 8 Min 19 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,elaboração de infusão fermentada de ora-pro-nóbis (pereskia aculeata miller) saborizada com cajuína e farinha do resíduo da infusão.,8618.0,Aguardando aprovação do CEP,DANIELLE PEREIRA DOURADO,06/06/2023 10:56,4 Dia(s) 22 Hr(s) 48 Min 41 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,reações emocionais vivenciadas pelo paciente durante a preparação para cirurgia cardíaca,8502.0,Projeto aprovado,JOSE MARIA CORREIA LIMA E SILVA,10/10/2023 08:36,23 Hr(s) 54 Min 58 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,perfil de pacientes em cuidados paliativos internados em um hospital universitário: atuação fonoaudiológica,8459.0,Projeto aprovado,JOSE MARIA CORREIA LIMA E SILVA,08/02/2023 09:39,17 Hr(s) 9 Min 16 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,falha de desmame ventilatorio e fatores associados em pacientes internados em uma unidade de terapia intensiva,8449.0,Aguardando aprovação do CEP,JOSE MARIA CORREIA LIMA E SILVA,26/06/2023 08:09:44,2 Dia(s) 15 Hr(s) 7 Min 59 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,estudo de vida real: tratamento das doenças inflamatórias intestinais com vedolizumabe.,8391.0,Aguardando autorização do setor responsável,JOSE MARIA CORREIA LIMA E SILVA,05/03/2023 08:27,20 Hr(s) 33 Min 13 Seg,Em análise pela GEP,Solicitado autorização do setor responsável
HU-UFPI,uso do laser de baixa potência no pós-operatório de terceiros molares inferiores: estudo comparativo da aplicação intraoral e extraoral,8388.0,Aguardando avaliação da GEP,THAIS CRISTINA ARAUJO MOREIRA,09/03/2025 22:14,3 Dia(s) 10 Hr(s) 19 Min 10 Seg,Aguardando aprovação do CEP,Enviado para avaliação da GEP
HU-UFPI,a percepção dos residentes em saúde sobre cuidados paliativos em um hospital universitário,8325.0,Aguardando aprovação do CEP,JOSE MARIA CORREIA LIMA E SILVA,16/05/2023 08:17:19,19 Hr(s) 59 Min 3 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,associação do uso dos inibidores da enzima conversora de angiotensina (ieca) ou dos bloqueadores de angiotensina ii (bra) na função renal de pacientes portadores de doença renal crônica submetidos a cineangiocoronariografia,8057.0,Projeto aprovado,JOSE MARIA CORREIA LIMA E SILVA,12/05/2023 08:13,20 Hr(s) 18 Min 4 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,avaliação do risco de apneia obstrutiva do sono em pacientes ambulatoriais do hospital universitário da universidade federal do piauí,9222.0,Aguardando aprovação do CEP,DANIELLE PEREIRA DOURADO,19/09/2023 09:48:14,14 Dia(s) 16 Hr(s) 34 Min 39 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,mega ensaio clínico randomizado incorporado a registro para comparar alvos de oxigenação conservadora versus liberal (mega-rox),9215.0,Aguardando aprovação do CEP,JOSE MARIA CORREIA LIMA E SILVA,14/08/2023 08:40:37,2 Dia(s) 15 Hr(s) 27 Min 21 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,análises das intervenções farmacêuticas e seu impacto na gestão de medicamentos em um hospital universitário,9135.0,Projeto aprovado,JOSE MARIA CORREIA LIMA E SILVA,31/10/2023 07:52:20,8 Hr(s) 30 Min 27 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,o impacto da avaliação especializada da equipe de cuidados paliativos no manejo da dor em pacientes internados no hu-ufpi,9134.0,Projeto aprovado,JOSE MARIA CORREIA LIMA E SILVA,10/09/2023 08:04,2 Dia(s) 18 Hr(s) 52 Min 49 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,"estudo da microbiota, epigenética e susceptibilidade aos antígenos do grupo histo sanguíneo em pacientes com doença inflamatória intestinal e doenças relacionadas ao envelhecimento atendidos no hospital universitário da universidade federal do piauí.",9107.0,Projeto aprovado,JOSE MARIA CORREIA LIMA E SILVA,01/02/2024 09:42,6 Dia(s) 16 Hr(s) 49 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,avaliação da resposta ao tratamento de pacientes com nefrite lúpica em pulsoterapia com ciclofosfamida no hospital universitário da ufpi entre 2018 e 2023,9102.0,Projeto aprovado,JOSE MARIA CORREIA LIMA E SILVA,17/10/2023 08:39:57,17 Hr(s) 14 Min 59 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,direitos sociais e usuários oncológicos em uma perspectiva de acesso ao tratamento,9022.0,Aguardando aprovação do CEP,DANIELLE PEREIRA DOURADO,14/07/2023 14:49:54,1 Hr(s) 37 Min 19 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,reconstrução imediata de mamilo pós centralectomia mamária,9009.0,Aguardando aprovação do CEP,JOSE MARIA CORREIA LIMA E SILVA,17/10/2023 10:35:27,6 Dia(s) 19 Hr(s) 40 Min 25 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,morbimortalidade em pacientes submetidos à cirurgia valvar devido a estenose aórtica no hospital universitário da ufpi em comparação na literatura com locais com implante de valva aórtica transcateter disponível,8934.0,Aguardando aprovação do CEP,DANIELLE PEREIRA DOURADO,14/07/2023 14:50:09,1 Hr(s) 37 Min 35 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,comparação de escores de risco cardiovascular em cirurgia vascular arterial,8919.0,Projeto aprovado,DANIELLE PEREIRA DOURADO,28/09/2023 09:11:37,12 Min 56 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,a relação entre a higiene bucal e a pneumonia associada a ventilação mecânica: o conhecimento e a atitude da equipe de enfermagem,8909.0,Aguardando aprovação do CEP,JOSE MARIA CORREIA LIMA E SILVA,14/08/2023 08:40:07,2 Dia(s) 15 Hr(s) 26 Min 44 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,queilite actínica: avaliação estética e funcional comparativa do tratamento cirúrgico de vermelhectomia usando a técnica clássica e cicatrização por segunda intenção,8902.0,Projeto aprovado,JOSE MARIA CORREIA LIMA E SILVA,16/11/2023 10:28:01,18 Hr(s) 12 Min 1 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,uso do monitor de consciência para avaliação da sedoanalgesia em uma unidade de terapia intensiva,8893.0,Projeto aprovado,DANIELLE PEREIRA DOURADO,29/09/2023 08:56:51,1 Hr(s) 58 Min 52 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,incidência e fatores epidemiológicos de câncer de vesícula biliar incidental em colecistectomias eletivas no hospital universitário do piauí,8850.0,Aguardando aprovação do CEP,JOSE MARIA CORREIA LIMA E SILVA,18/07/2023 11:40:38,23 Hr(s) 20 Min 34 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,interações medicamentosas potenciais entre fármacos que agem no sistema cardiovascular e psicofármacos em pacientes admitidos num hospital universitário,9575.0,Projeto aprovado,JOSE MARIA CORREIA LIMA E SILVA,19/03/2024 08:14:30,11 Hr(s) 33 Min 41 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,avaliação de sangramento em pacientes operados em um hospital universitário por lesão do ligamento cruzado anterior com e sem o uso de ácido tranexâmico,9556.0,Aguardando aprovação do CEP,DANIELLE PEREIRA DOURADO,19/09/2023 09:46:16,20 Hr(s) 28 Min 26 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,não inferioridade da dapaglifozina em relação a hidroclorotiazida como anti-hipertensivo em monoterapia na hipertensão arterial estagio i,9535.0,Em ajuste pelo pesquisador,JOSE MARIA CORREIA LIMA E SILVA,09/01/2023 10:25,16 Hr(s) 37 Min 7 Seg,Em análise pela GEP,Solicitado ajustes
HU-UFPI,"doença de chagas: perfil clínico e epidemiológico das internações em teresina, piauí, brasil",9530.0,Projeto aprovado,CARLOS EDUARDO BATISTA DE LIMA,18/09/2023 12:42:42,11 Dia(s) 3 Hr(s) 58 Min 35 Seg,Aguardando autorização do setor responsável,Projeto aprovado
HU-UFPI,avaliação de nefropatia associada a contraste em pacientes submetidos a cateterismo cardíaco no hospital universitário do piauí,9524.0,Aguardando aprovação do CEP,DANIELLE PEREIRA DOURADO,27/09/2023 10:19:58,7 Dia(s) 23 Hr(s) 2 Min 32 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,perfil clínico-epidemiológico de pacientes atendidos no ambulatório de cuidados paliativos do hospital universitário da universidade federal do piauí,9487.0,Projeto aprovado,JOSE MARIA CORREIA LIMA E SILVA,01/02/2024 09:48,6 Dia(s) 16 Hr(s) 14 Min 53 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,perfil das infecções relacionadas à assistência à saúde em um hospital universitário do nordeste brasileiro,9483.0,Aguardando aprovação do CEP,DANIELLE PEREIRA DOURADO,19/09/2023 09:46:41,20 Hr(s) 29 Min,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,bloqueio paraesternal guiado por us para controle da dor perioperatória durante esternotomia em cirurgia cardíaca,9449.0,Aguardando aprovação do CEP,JOSE MARIA CORREIA LIMA E SILVA,14/08/2023 08:39:47,2 Dia(s) 15 Hr(s) 26 Min 27 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,análise da segurança hospitalar na prevenção de quedas em idosos,9406.0,Projeto aprovado,JOSE MARIA CORREIA LIMA E SILVA,22/11/2023 08:12:15,1 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,"perfil clínico, epidemiológico e análise de preditores de morbidade e mortalidade da doença de chagas no estado do piauí",9302.0,Projeto aprovado,JOSE MARIA CORREIA LIMA E SILVA,29/01/2024 08:52:10,2 Dia(s) 16 Hr(s) 45 Min 27 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,doenças intersticiais pulmonares: perfil clínico e epidemiológico em ambulatório de pneumologia,9276.0,Projeto aprovado,JOSE MARIA CORREIA LIMA E SILVA,31/10/2023 10:31:00,41 Min 18 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,banco de dados das cirurgias ortopédicas realizadas no hospital universitário da universidade federal do piauí,9269.0,Projeto aprovado,JOSE MARIA CORREIA LIMA E SILVA,02/06/2024 11:01,2 Hr(s) 28 Min 26 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,"programa stewardship de antimicrobianos: formação, implementação e ênfase em estratégias de ajuste de dose em instituições de saúde de teresina.",9265.0,Em ajuste para autorização do setor responsável,JOSE MARIA CORREIA LIMA E SILVA,08/09/2023 09:54,23 Dia(s) 1 Hr(s) 28 Min 54 Seg,Aguardando autorização do setor responsável,Solicitado ajustes
HU-UFPI,avaliação da evolução do status performance do paciente acompanhado no ambulatório de cuidados paliativos de um hospital universitário,9258.0,Projeto aprovado,DANIELLE PEREIRA DOURADO,22/09/2023 15:35:27,2 Hr(s) 22 Min 9 Seg,Aguardando avaliação da GEP,Projeto aprovado
HU-UFPI,desenvolvimento de uma interface de chat com inteligência artificial para suporte à gestão hospitalar,20793.0,Aguardando aprovação do CEP,ALICE TACIANA ALVES FERREIRA BEZERRA,09/09/2025 17:32,3 Hr(s) 30 Min 55 Seg,Carta de anuência assinada,Solicitado documento de aprovação do CEP
HU-UFPI,síndrome de vogt-koyanagi-harada: um importante diagnostico diferencial para uveite aguda,20788.0,Em ajuste para autorização do setor responsável,ALICE TACIANA ALVES FERREIRA BEZERRA,18/08/2025 11:37:20,20 Dia(s) 19 Hr(s) 51 Min 15 Seg,Aguardando autorização do setor responsável,Solicitado ajustes
HU-UFPI,rastreio da doença renal crônica em indivíduos adultos que aguardavam consulta na recepção do ambulatório geral do huufpi: análise comparativa entre métodos capilar e laboratorial da dosagem da creatinina sérica e impacto das comorbidades.,20780.0,Carta de anuência assinada,Administrador do Sistema,09/09/2025 10:01,16 Hr(s) 23 Min 40 Seg,Aguardando assinatura da carta de anuência,Assinatura da carta de anuência registrada
