HU,Título do Projeto,Classificação Institucional da Pesquisa,Projeto envolve seres humanos,Delineamento do Estudo,Tipo de Estudo,É estudo multicêntrico,É projeto com co-participação,Estado do projeto,Tempo decorrido entre status,Tempo decorrido entre status.1
HU-UFPI,IDENTIFICAÇÃO DE FATORES ASSOCIADOS À MORTALIDADE DE PACIENTES SUBMETIDOS À CIRURGIA DE REVASCULARIZAÇÃO MIOCÁRDICA EM UM HOSPITAL UNIVERSITÁRIO,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,IMPACTO BGN – Avaliação do tempo de antibioticoterapia para o tratamento das infecções por bacilos Gram negativos multirresistentes: Plataforma de Projetos de Apoio ao Plano de Ação Nacional de Prevenção e Controle da Resistência aos Antimicrobianos.,"Ensaio clínico randomizado, aberto, de não inferioridade",Sim,Transversal,Experimental/Clínico,Sim,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,IMPACTO DA REABILITAÇÃO MOTORA NO SEGMENTO COGNITIVO DE PACIENTES SUBMETIDOS A CIRURGIA DE MEDULA ESPINHAL,Pesquisa Acadêmica,Sim,Transversal,Desenvolvimento/Avaliação,Não,Não,Em cadastramento,Pendente,Pendente
HU-UFPI,INCIDÊNCIA DE LESÃO POR PRESSÃO: ANÁLISE DA EXISTÊNCIA DE SUBNOTIFICAÇÃO,Pesquisa Acadêmica,Sim,Retrospectivo,Descritivo,Não,Não,Em ajuste pelo pesquisador,Pendente,Pendente
HU-UFPI,INCIDÊNCIA E FATORES EPIDEMIOLÓGICOS DE CÂNCER DE VESÍCULA BILIAR INCIDENTAL EM COLECISTECTOMIAS ELETIVAS NO HOSPITAL UNIVERSITÁRIO DO PIAUÍ,Pesquisa Acadêmica,Sim,Coorte,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,"INJÚRIA RENAL AGUDA APÓS CIRURGIA DE REVASCULARIZAÇÃO MIOCÁRDICA: Impacto da idade e da doença renal crônica na incidência, no tempo de internação em UTI e na mortalidade.",Pesquisa Acadêmica,Sim,Coorte,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,Internações por traumatismo raquimedular: perfil clínico-epidemiológico e demandas para a fisioterapia,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,46,69
HU-UFPI,LAQUEADURA TUBÁRIA NA ERA DOS CONTRACEPTIVOS DE LONGA DURAÇÃO: AINDA É UMA OPÇÃO ATRATIVA PARA AS MULHERES?,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,73,87
HU-UFPI,LEAN OFFICE EM AMBIENTE HOSPITALAR UNIVERSITÁRIO,Desenvolvimento tecnológico,Não,Estudo de caso,Infraestrutura,Não,Não,Aguardando autorização do setor responsável,,Pendente
HU-UFPI,Mega Ensaio Clínico Randomizado incorporado a Registro para comparar alvos de oxigenação conservadora versus liberal (Mega-ROX),Desenvolvimento tecnológico,Sim,Caso-controle,Experimental/Clínico,Sim,Sim,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,MODELO DE PRESCRIÇÃO MÉDICA PARA TERAPIA EMPÍRICA ANTIMICROBIANA,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,MODELO DE TERAPIA EMPÍRICA ANTIMICROBIANA,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,MORBIMORTALIDADE EM PACIENTES SUBMETIDOS À CIRURGIA VALVAR DEVIDO A ESTENOSE AÓRTICA NO HOSPITAL UNIVERSITÁRIO DA UFPI EM COMPARAÇÃO NA LITERATURA COM LOCAIS COM IMPLANTE DE VALVA AÓRTICA TRANSCATETER DISPONÍVEL,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,MORTALIDADE POR CÂNCER COLORRETAL DE INÍCIO PRECOCE NOS ÚLTIMOS QUARENTA ANOS,Pesquisa Acadêmica,Não,Transversal,Observacional/Epidemiológico,Não,Não,Em cadastramento,,Pendente
HU-UFPI,MORTALIDADE POR CÂNCER COLORRETAL NO BRASIL NO PERÍODO DE 1981 A 2020,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,NÃO INFERIORIDADE DA DAPAGLIFOZINA EM RELAÇÃO A HIDROCLOROTIAZIDA COMO ANTI-HIPERTENSIVO EM MONOTERAPIA NA HIPERTENSÃO ARTERIAL ESTAGIO I,Pesquisa Acadêmica,Sim,Ensaio Clínico,Experimental/Clínico,Não,Sim,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,NÃO INFERIORIDADE DA DAPAGLIFOZINA EM RELAÇÃO A HIDROCLOROTIAZIDA COMO ANTI-HIPERTENSIVO EM MONOTERAPIA NA HIPERTENSÃO ARTERIAL ESTAGIO I,Pesquisa Acadêmica,Sim,"Estudo clínico prospectivo, randomizado",Experimental/Clínico,Não,Sim,Em ajuste pelo pesquisador,Pendente,Pendente
HU-UFPI,Neoplasias malignas da região oral e maxilofacial de pacientes atendidos no Hospital Universitário da Universidade Federal do Piauí,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,285,336
HU-UFPI,O IMPACTO DA AVALIAÇÃO ESPECIALIZADA DA EQUIPE DE CUIDADOS PALIATIVOS NO MANEJO DA DOR EM PACIENTES INTERNADOS NO HU-UFPI,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,87,101
HU-UFPI,O USO DO ULTRASSOM NA IDENTIFICAÇÃO DA VIA AÉREA DIFÍCIL,Pesquisa Acadêmica,Sim,Transversal,Desenvolvimento/Avaliação,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,O USO DO ULTRASSOM NA IDENTIFICAÇÃO DA VIA AÉREA DIFÍCIL.,Pesquisa Acadêmica,Sim,"Duplo cedo, randomizado, prospectivo",Desenvolvimento/Avaliação,Sim,Não,Em cadastramento,Pendente,Pendente
HU-UFPI,Papel da navegação guiada pelo O-arm na ocorrência de mal posicionamento de parafuso pedicular em cirurgias de artrodese de coluna realizadas em hospital universitário: estudo randomizado e controlado.,Desenvolvimento tecnológico,Sim,Coorte,Experimental/Clínico,Não,Não,Projeto aprovado,115,134
HU-UFPI,PERCEPÇÕES DE PACIENTES ADULTOS SOBRE A UNIDADE DE TERAPIA INTENSIVA DE UM HOSPITAL UNIVERSITÁRIO,Pesquisa Acadêmica,Sim,Transversal,Ciências Sociais e Humanas e Aplicadas em Saúde,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,PERFIL ANÁTOMO-CLÍNICO DOS CASOS DE MELANOMA CUTÂNEO ATENDIDOS NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Em ajuste pelo pesquisador,Pendente,Pendente
HU-UFPI,PERFIL CLÍNICO DE PACIENTES SUBMETIDOS A CINEANGIOCORONARIOGRAFIA EM HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ E ANÁLISE DAS COMPLICAÇÕES RELACIONADAS AO PROCEDIMENTO.,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,PERFIL CLÍNICO DOS PACIENTES COM ELEVADA SUSPEITA DE NEFROPATIA HEREDITÁRIA NO HOSPITAL UNIVERSITÁRIO DO PIAUÍ,Pesquisa Acadêmica,Sim,,,,,Em cadastramento,Pendente,Pendente
HU-UFPI,PERFIL CLÍNICO E EPIDEMIOLÓGICO DOS PACIENTES PORTADORES DE DIABETES INSÍPIDUS ASSISTIDOS PELA FARMÁCIA DE MEDICAMENTOS EXCEPCIONAIS DO ESTADO DO PIAUÍ,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,PERFIL CLÍNICO E EPIDEMIOLÓGICO DOS PACIENTES SUBMETIDOS A CIRURGIA BARIÁTRICA NO HOSPITAL UNIVERSITÁRIO DA UFPI DURANTE O PRIMEIRO ANO DE FUNCIONAMENTO DO SERVIÇO,Pesquisa Acadêmica,Sim,"prospectivo, descritivo, longitudinal",Observacional/Epidemiológico,Não,Não,Projeto aprovado,238,303
HU-UFPI,Perfil Clínico e laboratorial de pacientes com DM1 no HU-UFPI,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando autorização do setor responsável,Pendente,Pendente
HU-UFPI,Perfil clínico-epidemiológico de pacientes submetidos a biópsia renal no HU-UFPI,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,PERFIL CLÍNICO-EPIDEMIOLÓGICO E ELETROFISIOLÓGICO DOS PACIENTES COM DIAGNÓSTICO DE NEUROPATIA PERIFERICA DO HOSPITAL UNIVERSITARIO DA UNIVERSIDADE FEDERAL DO PIAUI,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,PERFIL DAS INFECÇÕES RELACIONADAS À ASSISTÊNCIA À SAÚDE EM UM HOSPITAL UNIVERSITÁRIO DO NORDESTE BRASILEIRO,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,PERFIL DE MULHERES EM TRATAMENTO DO CÂNCER DE MAMA ATENDIDAS EM UM HOSPITAL DO PIAUÍ NO PRIMEIRO ANO DE PANDEMIA,Pesquisa Acadêmica,Sim,Transversal,DESCRITIVO RETROSPECTIVO,Não,Não,Projeto aprovado,301,369
HU-UFPI,PERFIL DE PACIENTES EM CUIDADOS PALIATIVOS INTERNADOS EM UM HOSPITAL UNIVERSITÁRIO: ATUAÇÃO FONOAUDIOLÓGICA,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,37,86
HU-UFPI,PERFIL EPIDEMIOLÓGICO DE PACIENTES EM CUIDADOS PALIATIVOS INTERNADOS EM UM HOSPITAL UNIVERSITÁRIO COM NECESSIDADES DE INTERVENÇÃO FONOAUDIOLÓGICA.,Pesquisa Acadêmica,Sim,"Observacional, retrospectivo, analítico",Observacional/Epidemiológico,Não,Não,Em cadastramento,Pendente,Pendente
HU-UFPI,PERFIL EPIDEMIOLÓGICO DOS SUBTIPOS MOLECULARES DO CÂNCER DE MAMA EM HOSPITAL UNIVERSITÁRIO,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,"Peróxido de hidrogênio e luz ultravioleta para desinfecção de superfícies em unidades de terapia intensiva: Um ensaio clínico, randomizado, controlado, em cluster, com crossover.","Ensaio clínico, randomizado, em cluster, com crossover.",Sim,Coorte,Experimental/Clínico,Sim,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,Polimorfismo do receptor da Vitamina D e sua associação com marcadores bioquímicos e antropométricos em idosos com e sem hipertensão arterial.,Pesquisa Acadêmica,Sim,Transversal,Desenvolvimento/Avaliação,Não,Sim,Aguardando autorização do setor responsável,Pendente,Pendente
HU-UFPI,PRECEPTORIA EM SERVIÇO SOCIAL: UM ESTUDO NOS HOSPITAIS UNIVERSITÁRIOS DA REGIÃO NORDESTE GERIDOS PELA EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES – EBSERH,Pesquisa Acadêmica,Sim,Pesquisa exploratória com enfoque misto,Ciências Sociais e Humanas e Aplicadas em Saúde,Sim,Não,Projeto aprovado,68,124
HU-UFPI,Prevalência das lesões orais em pacientes do Hospital Universitário (HU) da Universidade Federal do Piauí,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,Prevalência de desordens e dores musculoesqueléticas em residentes multiprofissionais em saúde,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,46,69
HU-UFPI,PREVALÊNCIA DE SINTOMAS DEPRESSIVOS EM PACIENTES EM TRATAMENTO DO CÂNCER DE MAMA,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Sim,Em ajuste pelo pesquisador,Pendente,Pendente
HU-UFPI,Processo de verificação de vulnerabilidade emocional do paciente (PVEMP).,Desenvolvimento tecnológico,Sim,Estudo de caso,Desenvolvimento/Avaliação,Não,Não,Em cadastramento,Pendente,Pendente
HU-UFPI,"Programa Stewardship de Antimicrobianos: Formação, implementação e ênfase em estratégias de ajuste de dose em instituições de saúde de Teresina.",Desenvolvimento tecnológico,Não,Coorte,Desenvolvimento/Avaliação,Não,Sim,Em ajuste para autorização do setor responsável,,Pendente
HU-UFPI,PROPOSTA DE USO DA CALCULADORA CALCVAN PARA DOSAGEM DE VANCOMICINA EM PACIENTES DA UTI DE UM HOSPITAL UNIVERSITÁRIO,Desenvolvimento tecnológico,Sim,Transversal,Desenvolvimento/Avaliação,Não,Não,Aguardando assinatura da carta de anuência,Pendente,Pendente
HU-UFPI,PROPOSTA DE USO DA CALCULADORA CALCVAN PARA DOSAGEM DE VANCOMICINA EM PACIENTES DA UTI DE UM HOSPITAL UNIVERSITÁRIO,Pesquisa Acadêmica,Sim,Transversal,Desenvolvimento/Avaliação,Não,Não,Projeto aprovado,168,191
HU-UFPI,PSEUDOCISTO PANCREÁTICO COM COMP´RESSÃO DE VEIA PORTA E VEIA CAVA: UM RELATO DE CASO,RELATO DE CASO,Sim,Estudo de caso,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,QUEILITE ACTÍNICA: AVALIAÇÃO ESTÉTICA E FUNCIONAL COMPARATIVA DO TRATAMENTO CIRÚRGICO DE VERMELHECTOMIA USANDO A TÉCNICA CLÁSSICA E CICATRIZAÇÃO POR SEGUNDA INTENÇÃO,Pesquisa Acadêmica,Sim,Coorte,Experimental/Clínico,Não,Não,Projeto aprovado,120,148
HU-UFPI,REAÇÕES EMOCIONAIS VIVENCIADAS PELO PACIENTE DURANTE A PREPARAÇÃO PARA CIRURGIA CARDÍACA,Pesquisa Acadêmica,Sim,Transversal,Ciências Sociais e Humanas e Aplicadas em Saúde,Não,Não,Projeto aprovado,105,149
HU-UFPI,RECONSTRUÇÃO IMEDIATA DE MAMILO PÓS CENTRALECTOMIA MAMÁRIA,Pesquisa Acadêmica,Sim,Coorte,Ciências Sociais e Humanas e Aplicadas em Saúde,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,Registro Cardiovascular de Fibrilação Atrial na América Latina (LACROSS),Pesquisa Acadêmica,Sim,Coorte,Observacional/Epidemiológico,Sim,Sim,Projeto aprovado,137,162
HU-UFPI,SAÚDE GINECOLÓGICA DE MULHERES LÉSBICAS E BISSEXUAIS: QUAIS AS BARREIRAS AO ACESSO AOS SERVIÇOS DE SAÚDE,Pesquisa Acadêmica,Sim,Transversal,Ciências Sociais e Humanas e Aplicadas em Saúde,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,SAZONALIDADE DA FADIGA NA DOENÇA DE PARKINSON EM LOCAL DE ALTA TEMPERATURA,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,106,146
HU-UFPI,"Sedação Precoce com Dexmedetomidina vs. Placebo em Pacientes Idosos Gravemente Enfermos em Ventilação Mecânica - Um Estudo Clínico Controlado Prospectivo, Multicêntrico, Duplocego e Randomizado - Protocolo SPICE IV",Pesquisa Clínica,Sim,"Randomizado, prospectivo, multicêntrico, duplocego",Experimental/Clínico,Sim,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,Teste,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Em cadastramento,Pendente,Pendente
HU-UFPI,Triagem eletrônica para casos de sepse em um hospital universitário.,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,222,278
HU-UFPI,Um caso raro de aneurisma de artéria femoral superficial: abordagem diagnóstico-terapêutica,Pesquisa Acadêmica,Sim,Estudo de caso,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,USO DO MONITOR DE CONSCIÊNCIA PARA AVALIAÇÃO DA SEDOANALGESIA EM UMA UNIDADE DE TERAPIA INTENSIVA,Pesquisa Acadêmica,Sim,"Ensaio clínico randomizado, sem cegamento.",Experimental/Clínico,Não,Não,Projeto aprovado,10,108
HU-UFPI,UTILIZAÇÃO DE MACHINE LEARNING COMO MÉTODO DE ANÁLISE DA HIPERVOLEMIA PARA PREDIÇÃO DA MORTALIDADE EM PACIENTES PÓS- CIRÚRGICOS CARDÍACOS DO HU-UFPI,Desenvolvimento tecnológico,Sim,Coorte,,Não,Não,Projeto aprovado,308,310
HU-UFPI,VACINAÇÃO CONTRA HPV: Perfil de conhecimento dos colaboradores do Hospital Universitário da Universidade Federal do Piauí (HU - UFPI),Pesquisa Acadêmica,Sim,Transversal,Ciências Sociais e Humanas e Aplicadas em Saúde,Não,Não,Em ajuste pelo pesquisador,Pendente,Pendente
HU-UFPI,VALOR PROGNÓSTICO DA TOMOGRAFIA COMPUTADORIZADA DO TÓRAX NA AVALIAÇÃO DE PACIENTES INTERNADOS COM COVID-19 EM UM HOSPITAL DE ALTA COMPLEXIDADE NO NORDESTE DO BRASIL,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Em ajuste pelo pesquisador,Pendente,Pendente
HU-UFPI,xxxxx,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Em cadastramento,Pendente,Pendente
HU-UFPI,a,Desenvolvimento tecnológico,Sim,Coorte,Observacional/Epidemiológico,Não,Não,Em cadastramento,Pendente,Pendente
HU-UFPI,ACOMPANHAMENTO EM TEMPO REAL DA FUNÇÃO RENAL DE PACIENTES EM USO DE VANCOMICINA: ANÁLISE E DESENVOLVIMENTO DE FERRAMENTA DE ACOMPANHAMENTO CLÍNICO,Desenvolvimento tecnológico,Sim,Coorte,Observacional/Epidemiológico,Não,Não,Projeto aprovado,90,117
HU-UFPI,ACOMPANHAR: REGISTRO ELETRÔNICO DE DADOS PESSOAIS DE SAÚDE PARA CONTROLE E AVALIAÇÃO LONGITUDINAL DE CEFALÉIA,Pesquisa Acadêmica,Sim,Coorte,Experimental/Clínico,Não,Não,Em ajuste pelo pesquisador,Pendente,Pendente
HU-UFPI,A CONCORDÂNCIA DO USO DAS ESCALAS GLASGOW E FOUR POR PROFISSIONAIS DE SAÚDE E RESIDENTES NA UNIDADE DE TERAPIA INTENSIVA,Pesquisa Acadêmica,Sim,Transversal,Desenvolvimento/Avaliação,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,Adenocarcinoma de Colo Uterino entre Gestações: um relato de caso,Pesquisa Acadêmica,Sim,Estudo de caso,Observacional/Epidemiológico,Não,Não,Em ajuste pelo pesquisador,Pendente,Pendente
HU-UFPI,ANÁLISE CLÍNICA E EPIDEMIOLÓGICA DE CASOS DE CÂNCER DE TIREOIDE ATENDIDOS NO AMBULATÓRIO DO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,154,196
HU-UFPI,ANÁLISE CLÍNICA E EPIDEMIOLÓGICA DE PACIENTES COM REAÇÕES HANSÊNICAS NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ NO PERÍODO DE 2013 A 2023,Desenvolvimento tecnológico,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,Análise da adequação da presçrição de dieta VO,Pesquisa Livre,Sim,Transversal,Desenvolvimento/Avaliação,Não,Não,Em cadastramento,Pendente,Pendente
HU-UFPI,ANÁLISE DA PRESCRIÇÃO DE INIBIDORES DE BOMBA DE PRÓTONS DE PACIENTES CRÍTICOS EM UM HOSPITAL UNIVERSITÁRIO,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,ANÁLISE DE UM PROTOCOLO DE MOBILIZAÇÃO PRECOCE EM PACIENTES SUBMETIDOS À CIRURGIA CARDÍACA,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,286,302
HU-UFPI,Análise do Perfil dos Pacientes com Câncer de Colo Uterino do Hospital Universitário do Piauí (HU-UFPI),Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Em ajuste pelo pesquisador,Pendente,Pendente
HU-UFPI,Análise do Perfil dos Pacientes com Câncer Gástrico do Hospital Universitário do Piauí (HU-UFPI),Pesquisa Acadêmica,Não,Transversal,Observacional/Epidemiológico,Não,Não,Em ajuste pelo pesquisador,,Pendente
HU-UFPI,ANÁLISE DO PERFIL EPIDEMIOLÓGICO DOS PACIENTES COM SÍNDROME DE CUSHING DO SERVIÇO DE ENDOCRINOLOGIA EM HOSPITAL UNIVERSITÁRIO,Desenvolvimento tecnológico,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,67,95
HU-UFPI,ANÁLISE DO PERFIL MICROBIOLÓGICO DE BACTÉRIAS MULTIRRESISTENTES EM UNIDADE DE TERAPIA INTENSIVA DE HOSPITAL TERCIÁRIO APÓS A PANDEMIA DE COVID 19,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,ANÁLISE DOS PEDIDOS DE INTERCONSULTA DESTINADOS À OFTALMOLOGIA NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,220,281
HU-UFPI,ANÁLISE E COMPARAÇÃO DA CONCORDÂNCIA INTRA E INTEROBSERVADORES DAS CLASSIFICAÇÕES DE AHLBÄCK E KELLGREN-LAWRENCE PARA GONARTROSE,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,ANÁLISE E COMPARAÇÃO DA REPRODUTIBILIDADE E CONCORDÂNCIA INTRA E INTEROBSERVADORES DAS CLASSIFICAÇÕES DE GARDEN E AO PARA FRATURA DE COLO DO FÊMUR,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,ANÁLISE E COMPARAÇÃO DA REPRODUTIBILIDADE E CONCORDÂNCIA INTRA E INTEROBSERVADORES DAS CLASSIFICAÇÕES DE GARDEN E AO PARA FRATURA DE COLO DO FÊMUR,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Em ajuste pelo pesquisador,Pendente,Pendente
HU-UFPI,Análise morfométrica dos pedículos da coluna lombar em pacientes de um centro terciário de cirurgia de coluna no nordeste do Brasil,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,ANALISE MULTIFATORIAL DO DESGASTE PROFISSIONAL E QUALIDADE DO SONO EM RESIDENTES MÉDICOS: UM ESTUDO COMPARATIVO ENTRE ESPECIALIDADES E NÍVEIS DE RESIDENCIA EM HOSPITAL UNIVERSITARIO – TERESINA - PIAUI,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,ANEURISMAS INTRACRANIANOS EM EXAMES DE ANGIORRESSONÂNCIA MAGNÉTICA DO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEREDERAL DO PIAUÍ – CARACTERÍSTICAS E FATORES DE RISCO,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,"ANSIEDADE, DEPRESSÃO E ESTRESSE EM PROFISSIONAIS DOS NÚCLEOS INTERNOS DE REGULAÇÃO NO CONTEXTO DA PANDEMIA POR COVID-19",Pesquisa Acadêmica,Sim,Transversal,Ciências Sociais e Humanas e Aplicadas em Saúde,Não,Sim,Projeto aprovado,839,907
HU-UFPI,A PERCEPÇÃO DA MULHER ATUAL QUANTO A TERAPIA DE REPOSIÇÃO HORMONAL SISTÊMICA NO CLIMATÉRIO,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,ASPECTOS CLÍNICOS E PROGNÓSTICOS DOS PACIENTES EM ACOMPANHAMENTO NO AMBULATÓRIO DE NEUROIMUNOLOGIA DO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ (HU-UFPI),Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Em cadastramento,Pendente,Pendente
HU-UFPI,Aspectos epidemiológicos de pacientes atendidos em tele eletrocardiografia no núcleo de telessaúde da ufpi,Desenvolvimento tecnológico,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Em cadastramento,Pendente,Pendente
HU-UFPI,Aspectos epidemiológicos de pacientes atendidos em tele eletrocardiografia no núcleo de telessaúde da ufpi,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Aguardando aprovação do CEP,Pendente,Pendente
HU-UFPI,ASSOCIAÇÃO DO USO DE INIBIDORES DO SISTEMA RENINA-ANGIOTENSINA-ALDOSTERONA E INIBIDORES DO CO-TRANSPORTADOR SODIO GLICOSE NO DESENVOLVIMENTO DE INJURIA RENAL AGUDA EM PACIENTES NEFROPATAS SUBMETIDOS A CORONARIOGRAFIA E ANGIOPLASTIA DE CORONÁRIAS: UM ESTUDO PROSPECTIVO,Pesquisa Acadêmica,Sim,Coorte,Observacional/Epidemiológico,Não,Não,Em ajuste para autorização do setor responsável,Pendente,Pendente
HU-UFPI,ASSOCIAÇÃO ENTRE A HIPERGLICEMIA E O DESFECHO CLÍNICO EM PACIENTE CRITICOS INTERNADOS NA UTI DO HOSPITAL UNIVERSITÁRIO DE TERESINA-PI,Pesquisa Acadêmica,Sim,Transversal,Observacional/Epidemiológico,Não,Não,Projeto aprovado,62,88
HU-UFPI,"ASSOCIAÇÃO ENTRE HIPERTENSÃO ARTERIAL, RISCO NUTRICIONAL E DESFECHO CLÍNICO EM PACIENTES IDOSOS HOSPITALIZADOS NA UTI DO HOSPITAL UNIVERSITÁRIO DE TERESINA-PI: UMA ANÁLISE TEMPORAL",Pesquisa Acadêmica,Sim,Transversal,Estudo retrospectivo,Não,Não,Projeto aprovado,98,131
