Hospital Universitário (HU);Título do Projeto;Número do Projeto;Status do Projeto;Quem Fez;Quando Fez (Data/Hora);Duração;Status Onde Estava;Status O que Aconteceu
HU-UFPI;MODELO DE TERAPIA EMPÍRICA ANTIMICROBIANA;6852;Aguardando aprovação do CEP;ANA LINA DE CARVALHO CUNHA SALES;30/03/2023 11:48:37;20 Hr(s) 46 Min 38 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;CONHECIMENTO DOS PROFISSIONAIS DE ENFERMAGEM SOBRE A PREVENÇÃO LESÕES POR PRESSÃO E INDICADORES DE QUALIDADE;6942;Projeto aprovado;JOSE MARIA CORREIA LIMA E SILVA;08/02/2023 09:40;21 Hr(s) 52 Min 20 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;ESTRATÉGIAS DE UTILIZAÇÃO DE ANTIMICROBIANOS EM SITUAÇÕES DE RESISTÊNCIA DOS MICROORGANISMOS;6978;Aguardando aprovação do CEP;ANA LINA DE CARVALHO CUNHA SALES;30/03/2023 11:47:18;20 Hr(s) 44 Min 26 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;CONHECIMENTO DA EQUIPE DE ENFERMAGEM SOBRE LESÃO POR PRESSÃO EM UNIDADE DE TERAPIA INTENSIVA;7049;Aguardando aprovação do CEP;ANA LINA DE CARVALHO CUNHA SALES;30/03/2023 11:48:15;20 Hr(s) 45 Min 20 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;SAZONALIDADE DA FADIGA NA DOENÇA DE PARKINSON EM LOCAL DE ALTA TEMPERATURA;7053;Projeto aprovado;JOSE MARIA CORREIA LIMA E SILVA;27/07/2023 08:24:54;14 Hr(s) 50 Min 32 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;ESTUDO MULTICÊNTRICO, DUPLO-CEGO, RANDOMIZADO, PLACEBO-CONTROLADO SOBRE O EFEITO DO CARVEDILOL NA PREVENÇÃO DA CARDIOTOXICIDADE RELACIONADA AO USO DE ANTRACICLINAS;7060;Aguardando aprovação do CEP;ANA LINA DE CARVALHO CUNHA SALES;30/03/2023 11:46:58;20 Hr(s) 44 Min 4 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;ANÁLISE CLÍNICA E EPIDEMIOLÓGICA DOS PACIENTES COM C NCER DE PELE ATENDIDOS NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ HU-UFPI NO PERÍODO DE 2014 A 2022.;7103;Aguardando aprovação do CEP;ANA LINA DE CARVALHO CUNHA SALES;30/03/2023 11:47:09;20 Hr(s) 44 Min 16 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;Internações por traumatismo raquimedular: perfil clínico-epidemiológico e demandas para a fisioterapia;7119;Projeto aprovado;JOSE MARIA CORREIA LIMA E SILVA;15/05/2023 08:31:21;2 Dia(s) 9 Hr(s) 43 Min 44 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;Prevalência de desordens e dores musculoesqueléticas em residentes multiprofissionais em saúde;7121;Projeto aprovado;JOSE MARIA CORREIA LIMA E SILVA;15/05/2023 08:30:12;2 Dia(s) 9 Hr(s) 41 Min 19 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;PERFIL EPIDEMIOLÓGICO DE PACIENTES EM CUIDADOS PALIATIVOS INTERNADOS EM UM HOSPITAL UNIVERSITÁRIO COM NECESSIDADES DE INTERVENÇÃO FONOAUDIOLÓGICA.;7258;Em cadastramento;;;;;
HU-UFPI;ANALISE COMPARATIVA ENTRE A ADMNISTRAÇÃO DE DIMENIDRATO E ONDASETRONA NA PROFILAXIA DE NÁUSEAS E VÔMITOS PÓS-OPERATÓRIO EM PACIENTES SUBMETIDOS A COLECISTECTOMIA VIDEOLAPAROSCÓPICA;7273;Aguardando aprovação do CEP;DANIELLE PEREIRA DOURADO;14/07/2023 14:50:53;1 Hr(s) 38 Min 21 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;Desenvolvimento de um Protótipo de Coleta de Dados para Diagnóstico em Ehealth (Ediagnostic) com IoT E Modelagem de uma API Para Telemedicina;7285;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;04/12/2023 09:21;20 Hr(s) 6 Min 14 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;ANÁLISE DA CONCORDÂNCIA ENTRE ACHADOS ANATOMOPATOLÓGICOS DE BIÓPSIA POR AGULHA GROSSA E EXCISÃO CIRÚRGICA DE LESÕES MAMÁRIAS;7286;Projeto aprovado;JOSE MARIA CORREIA LIMA E SILVA;11/07/2023 11:16;1 Hr(s) 49 Min 38 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;PREVALÊNCIA DE SINTOMAS AUTO-REFERIDOS DE DISFUNCŌES TEMPOROMANDIBULARES E FATORES ASSOCIADOS AO PERÍODO DE RESIDÊNCIA UNIPROFISSIONAL E MÉDICA NO HU/UFPI;7328;Em ajuste pelo pesquisador;ALICE TACIANA ALVES FERREIRA BEZERRA;09/04/2025 19:38;21 Hr(s) 31 Min 34 Seg;Aguardando avaliação da GEP;Retornado para ajuste do pesquisador
HU-UFPI;CONSTRUÇÃO DE UM MANUAL EDUCATIVO DE CUIDADOS COM O PACIENTE DISFÁGICO NA UNIDADE DE TERAPIA INTENSIVA;7349;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;20/04/2023 10:09:20;18 Hr(s) 8 Min 11 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;BANCO DE DADOS DAS CIRURGIAS DO APARELHO DIGESTIVO REALIZADAS NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;7652;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;16/05/2023 08:18:11;19 Hr(s) 59 Min 56 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;Perfil Clínico e laboratorial de pacientes com DM1 no HU-UFPI;7683;Aguardando autorização do setor responsável;JOSE MARIA CORREIA LIMA E SILVA;13/04/2023 08:13:17;17 Hr(s) 27 Min 28 Seg;Em análise pela GEP;Solicitado autorização do setor responsável
HU-UFPI;AVALIAÇÃO DE UM PROTOCOLO DE SUPLEMENTAÇÃO COM VITAMINA E PARA PACIENTES COM C NCER DE MAMA EM TRATAMENTO QUIMIOTERÁPICO NO SUS: IMPACTOS, EFICIÊNCIA E APLICABILIDADE;7700;Em ajuste pelo pesquisador;ANA LINA DE CARVALHO CUNHA SALES;04/10/2023 15:50;4 Dia(s) 23 Hr(s) 29 Min 16 Seg;Em análise pela GEP;Solicitado ajustes
HU-UFPI;ESTUDO COMPARATVO DA EVOLUÇÃO DO PERFIL NUTRICIONAL DE PACIENTES BARIÁTRICOS EM UM HOSPITAL UNIVERSITÁRIO;7834;Aguardando aprovação do CEP;DANIELLE PEREIRA DOURADO;31/05/2023 11:55:15;4 Dia(s) 20 Hr(s) 53 Min 14 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;Polimorfismo do receptor da Vitamina D e sua associação com marcadores bioquímicos e antropométricos em idosos com e sem hipertensão arterial.;7836;Aguardando autorização do setor responsável;JOSE MARIA CORREIA LIMA E SILVA;04/12/2023 09:48;13 Hr(s) 18 Min 28 Seg;Em análise pela GEP;Solicitado autorização do setor responsável
HU-UFPI;APLICAÇÃO DE ALGORITMOS DE APRENDIZADO DE MÁQUINA PARA FORECASTING DO COMPORTAMENTO DE INDICADORES MICROBIOLÓGICOS DO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ (HU-UFPI);7886;Projeto aprovado;JOSE MARIA CORREIA LIMA E SILVA;09/01/2023 10:28;1 Dia(s) 17 Hr(s) 17 Min 33 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;IDENTIFICAÇÃO DE FATORES ASSOCIADOS À MORTALIDADE DE PACIENTES SUBMETIDOS À CIRURGIA DE REVASCULARIZAÇÃO MIOCÁRDICA EM UM HOSPITAL UNIVERSITÁRIO;7891;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;14/08/2023 08:41:40;2 Dia(s) 15 Hr(s) 28 Min 23 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;VALOR PROGNÓSTICO DA TOMOGRAFIA COMPUTADORIZADA DO TÓRAX NA AVALIAÇÃO DE PACIENTES INTERNADOS COM COVID-19 EM UM HOSPITAL DE ALTA COMPLEXIDADE NO NORDESTE DO BRASIL;7933;Em ajuste pelo pesquisador;JOSE MARIA CORREIA LIMA E SILVA;13/04/2023 08:12:32;1 Dia(s) 13 Hr(s) 5 Min 58 Seg;Em análise pela GEP;Solicitado ajustes
HU-UFPI;COMPARAÇÃO DA TAXA DE SUICÍDIO EM IDOSOS NO PIAUÍ ENTRE OS ANOS DE 2016 E 2022, DURANTE O PERÍODO PRÉ PANDÊMICO, PANDÊMICO E PÓS PANDÊMICO.;7940;Projeto aprovado;CARLOS EDUARDO BATISTA DE LIMA;09/04/2023 16:56;29 Dia(s) 8 Hr(s) 30 Min 18 Seg;Aguardando autorização do setor responsável;Projeto aprovado
HU-UFPI;IMPACTO DA REABILITAÇÃO MOTORA NO SEGMENTO COGNITIVO DE PACIENTES SUBMETIDOS A CIRURGIA DE MEDULA ESPINHAL;7978;Em cadastramento;;;;;
HU-UFPI;ASSOCIAÇÃO DO USO DOS INIBIDORES DA ENZIMA CONVERSORA DE ANGIOTENSINA (IECA) OU DOS BLOQUEADORES DE ANGIOTENSINA II (BRA) NA FUNÇÃO RENAL DE PACIENTES PORTADORES DE DOENÇA RENAL CRÔNICA SUBMETIDOS A CINEANGIOCORONARIOGRAFIA;8057;Projeto aprovado;JOSE MARIA CORREIA LIMA E SILVA;12/05/2023 08:13;20 Hr(s) 18 Min 4 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;A percepção dos Residentes em Saúde sobre Cuidados Paliativos em um Hospital Universitário;8325;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;16/05/2023 08:17:19;19 Hr(s) 59 Min 3 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;USO DO LASER DE BAIXA POTÊNCIA NO PÓS-OPERATÓRIO DE TERCEIROS MOLARES INFERIORES: Estudo comparativo da aplicação intraoral e extraoral;8388;Aguardando avaliação da GEP;THAIS CRISTINA ARAUJO MOREIRA;09/03/2025 22:14;3 Dia(s) 10 Hr(s) 19 Min 10 Seg;Aguardando aprovação do CEP;Enviado para avaliação da GEP
HU-UFPI;Estudo de Vida Real: Tratamento das Doenças Inflamatórias Intestinais com Vedolizumabe.;8391;Aguardando autorização do setor responsável;JOSE MARIA CORREIA LIMA E SILVA;05/03/2023 08:27;20 Hr(s) 33 Min 13 Seg;Em análise pela GEP;Solicitado autorização do setor responsável
HU-UFPI;Falha de desmame ventilatorio e fatores associados em pacientes internados em uma unidade de terapia intensiva;8449;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;26/06/2023 08:09:44;2 Dia(s) 15 Hr(s) 7 Min 59 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;PERFIL DE PACIENTES EM CUIDADOS PALIATIVOS INTERNADOS EM UM HOSPITAL UNIVERSITÁRIO: ATUAÇÃO FONOAUDIOLÓGICA;8459;Projeto aprovado;JOSE MARIA CORREIA LIMA E SILVA;08/02/2023 09:39;17 Hr(s) 9 Min 16 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;REAÇÕES EMOCIONAIS VIVENCIADAS PELO PACIENTE DURANTE A PREPARAÇÃO PARA CIRURGIA CARDÍACA;8502;Projeto aprovado;JOSE MARIA CORREIA LIMA E SILVA;10/10/2023 08:36;23 Hr(s) 54 Min 58 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;Elaboração de infusão fermentada de ora-pro-nóbis (Pereskia aculeata Miller) saborizada com cajuína e farinha do resíduo da infusão.;8618;Aguardando aprovação do CEP;DANIELLE PEREIRA DOURADO;06/06/2023 10:56;4 Dia(s) 22 Hr(s) 48 Min 41 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;PERCEPÇÕES DE PACIENTES ADULTOS SOBRE A UNIDADE DE TERAPIA INTENSIVA DE UM HOSPITAL UNIVERSITÁRIO;8680;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;26/06/2023 08:10:02;2 Dia(s) 15 Hr(s) 8 Min 19 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;Análise da percepção das mulheres sobre o câncer do colo do útero.;8755;Projeto aprovado;LYON RICHARDSON DA SILVA NASCIMENTO;06/05/2025 14:49;10 Dia(s) 22 Hr(s) 57 Min 17 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;Jejum perioperatório e sua asssociação com as características clínicas de pacientes cirúrgicos.;8774;Projeto aprovado;LYON RICHARDSON DA SILVA NASCIMENTO;06/05/2025 14:50;7 Dia(s) 19 Hr(s) 2 Min 10 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;ESTUDO COMPARATIVO DA EVOLUÇÃO DO PERFIL NUTRICIONAL DE PACIENTES BARIÁTRICOS EM UM HOSPITAL UNIVERSITÁRIO;8779;Em cadastramento;;;;;
HU-UFPI;Ansiedade e Depressão em Pacientes com Doenças Inflamatórias Intestinais no Hospital Universitário da Universidade Federal do Piauí.;8806;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;27/06/2023 08:04:27;19 Hr(s) 2 Min 39 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;Avaliação do risco para desenvolvimento de diabetes mellitus tipo 2 em universitários;8829;Projeto aprovado;DANIELLE PEREIRA DOURADO;18/09/2023 12:08:10;3 Dia(s) 20 Hr(s) 27 Min 14 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;IMPACTO DA PANDEMIA DE COVID-19 NA SAÚDE MENTAL DE ENFERMEIROS: INDICADORES E ESTRATÉGIAS DE ENFRENTAMENTO PARA SOFRIMENTO MENTAL, DEPRESSÃO, ANSIEDADE E ESTRESSE;8830;Projeto aprovado;JOSE MARIA CORREIA LIMA E SILVA;05/06/2024 08:41;22 Hr(s) 21 Min 42 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;Efeitos imediatos e em longo prazo da cirurgia ortognática uni ou bimaxilar na apneia obstrutiva do sono: revisão sistemática;8833;Projeto aprovado;JOSE TIBURCIO DO MONTE NETO;14/07/2023 11:08:02;28 Dia(s) 23 Hr(s) 54 Min 22 Seg;Aguardando autorização do setor responsável;Projeto aprovado
HU-UFPI;INCIDÊNCIA E FATORES EPIDEMIOLÓGICOS DE CÂNCER DE VESÍCULA BILIAR INCIDENTAL EM COLECISTECTOMIAS ELETIVAS NO HOSPITAL UNIVERSITÁRIO DO PIAUÍ;8850;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;18/07/2023 11:40:38;23 Hr(s) 20 Min 34 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;COMPARAÇÃO DE ESCORES DE RISCO CARDIOVASCULAR EM CIRURGIA VASCULAR ARTERIAL;8890;Em ajuste pelo pesquisador;DANIELLE PEREIRA DOURADO;06/12/2023 16:46;7 Hr(s) 14 Seg;Em análise pela GEP;Solicitado ajustes
HU-UFPI;USO DO MONITOR DE CONSCIÊNCIA PARA AVALIAÇÃO DA SEDOANALGESIA EM UMA UNIDADE DE TERAPIA INTENSIVA;8893;Projeto aprovado;DANIELLE PEREIRA DOURADO;29/09/2023 08:56:51;1 Hr(s) 58 Min 52 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;QUEILITE ACTÍNICA: AVALIAÇÃO ESTÉTICA E FUNCIONAL COMPARATIVA DO TRATAMENTO CIRÚRGICO DE VERMELHECTOMIA USANDO A TÉCNICA CLÁSSICA E CICATRIZAÇÃO POR SEGUNDA INTENÇÃO;8902;Projeto aprovado;JOSE MARIA CORREIA LIMA E SILVA;16/11/2023 10:28:01;18 Hr(s) 12 Min 1 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;A RELAÇÃO ENTRE A HIGIENE BUCAL E A PNEUMONIA ASSOCIADA A VENTILAÇÃO MECÂNICA: O CONHECIMENTO E A ATITUDE DA EQUIPE DE ENFERMAGEM;8909;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;14/08/2023 08:40:07;2 Dia(s) 15 Hr(s) 26 Min 44 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;COMPARAÇÃO DE ESCORES DE RISCO CARDIOVASCULAR EM CIRURGIA VASCULAR ARTERIAL;8919;Projeto aprovado;DANIELLE PEREIRA DOURADO;28/09/2023 09:11:37;12 Min 56 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;MORBIMORTALIDADE EM PACIENTES SUBMETIDOS À CIRURGIA VALVAR DEVIDO A ESTENOSE AÓRTICA NO HOSPITAL UNIVERSITÁRIO DA UFPI EM COMPARAÇÃO NA LITERATURA COM LOCAIS COM IMPLANTE DE VALVA AÓRTICA TRANSCATETER DISPONÍVEL;8934;Aguardando aprovação do CEP;DANIELLE PEREIRA DOURADO;14/07/2023 14:50:09;1 Hr(s) 37 Min 35 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;RECONSTRUÇÃO IMEDIATA DE MAMILO PÓS CENTRALECTOMIA MAMÁRIA;9009;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;17/10/2023 10:35:27;6 Dia(s) 19 Hr(s) 40 Min 25 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;DIREITOS SOCIAIS E USUÁRIOS ONCOLÓGICOS EM UMA PERSPECTIVA DE ACESSO AO TRATAMENTO;9022;Aguardando aprovação do CEP;DANIELLE PEREIRA DOURADO;14/07/2023 14:49:54;1 Hr(s) 37 Min 19 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;AVALIAÇÃO DA RESPOSTA AO TRATAMENTO DE PACIENTES COM NEFRITE LÚPICA EM PULSOTERAPIA COM CICLOFOSFAMIDA NO HOSPITAL UNIVERSITÁRIO DA UFPI ENTRE 2018 E 2023;9102;Projeto aprovado;JOSE MARIA CORREIA LIMA E SILVA;17/10/2023 08:39:57;17 Hr(s) 14 Min 59 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;Estudo da microbiota, epigenética e susceptibilidade aos antígenos do grupo histo sanguíneo em pacientes com Doença Inflamatória Intestinal e Doenças relacionadas ao envelhecimento atendidos no Hospital Universitário da Universidade Federal do Piauí.;9107;Projeto aprovado;JOSE MARIA CORREIA LIMA E SILVA;01/02/2024 09:42;6 Dia(s) 16 Hr(s) 49 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;BANCO DE DADOS DAS NEUROCIRURGIAS REALIZADAS NO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;9120;Em cadastramento;;;;;
HU-UFPI;O IMPACTO DA AVALIAÇÃO ESPECIALIZADA DA EQUIPE DE CUIDADOS PALIATIVOS NO MANEJO DA DOR EM PACIENTES INTERNADOS NO HU-UFPI;9134;Projeto aprovado;JOSE MARIA CORREIA LIMA E SILVA;10/09/2023 08:04;2 Dia(s) 18 Hr(s) 52 Min 49 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;ANÁLISES DAS INTERVENÇÕES FARMACÊUTICAS E SEU IMPACTO NA GESTÃO DE MEDICAMENTOS EM UM HOSPITAL UNIVERSITÁRIO;9135;Projeto aprovado;JOSE MARIA CORREIA LIMA E SILVA;31/10/2023 07:52:20;8 Hr(s) 30 Min 27 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;Mega Ensaio Clínico Randomizado incorporado a Registro para comparar alvos de oxigenação conservadora versus liberal (Mega-ROX);9215;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;14/08/2023 08:40:37;2 Dia(s) 15 Hr(s) 27 Min 21 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;AVALIAÇÃO DO RISCO DE APNEIA OBSTRUTIVA DO SONO EM PACIENTES AMBULATORIAIS DO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;9222;Aguardando aprovação do CEP;DANIELLE PEREIRA DOURADO;19/09/2023 09:48:14;14 Dia(s) 16 Hr(s) 34 Min 39 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;AVALIAÇÃO DA EVOLUÇÃO DO STATUS PERFORMANCE DO PACIENTE ACOMPANHADO NO AMBULATÓRIO DE CUIDADOS PALIATIVOS DE UM HOSPITAL UNIVERSITÁRIO;9258;Projeto aprovado;DANIELLE PEREIRA DOURADO;22/09/2023 15:35:27;2 Hr(s) 22 Min 9 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;Programa Stewardship de Antimicrobianos: Formação, implementação e ênfase em estratégias de ajuste de dose em instituições de saúde de Teresina.;9265;Em ajuste para autorização do setor responsável;JOSE MARIA CORREIA LIMA E SILVA;08/09/2023 09:54;23 Dia(s) 1 Hr(s) 28 Min 54 Seg;Aguardando autorização do setor responsável;Solicitado ajustes
HU-UFPI;Banco de dados das cirurgias ortopédicas realizadas no hospital universitário da universidade federal do Piauí;9269;Projeto aprovado;JOSE MARIA CORREIA LIMA E SILVA;02/06/2024 11:01;2 Hr(s) 28 Min 26 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;DOENÇAS INTERSTICIAIS PULMONARES: PERFIL CLÍNICO E EPIDEMIOLÓGICO EM AMBULATÓRIO DE PNEUMOLOGIA;9276;Projeto aprovado;JOSE MARIA CORREIA LIMA E SILVA;31/10/2023 10:31:00;41 Min 18 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;PERFIL CLÍNICO, EPIDEMIOLÓGICO E ANÁLISE DE PREDITORES DE MORBIDADE E MORTALIDADE DA DOENÇA DE CHAGAS NO ESTADO DO PIAUÍ;9302;Projeto aprovado;JOSE MARIA CORREIA LIMA E SILVA;29/01/2024 08:52:10;2 Dia(s) 16 Hr(s) 45 Min 27 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;1;9390;Em cadastramento;;;;;
HU-UFPI;ANÁLISE DA SEGURANÇA HOSPITALAR NA PREVENÇÃO DE QUEDAS EM IDOSOS;9406;Projeto aprovado;JOSE MARIA CORREIA LIMA E SILVA;22/11/2023 08:12:15;1 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;BLOQUEIO PARAESTERNAL GUIADO POR US PARA CONTROLE DA DOR PERIOPERATÓRIA DURANTE ESTERNOTOMIA EM CIRURGIA CARDÍACA;9449;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;14/08/2023 08:39:47;2 Dia(s) 15 Hr(s) 26 Min 27 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;CARACTERÍSTICAS CLÍNICAS E EPIDEMIOLÓGICAS DE PACIENTES SUBMETIDOS A TERAPIA DE ABLAÇÃO POR CATÉTER ATENDIDOS EM HOSPITAL TERCIÁRIO;9479;Em cadastramento;;;;;
HU-UFPI;PERFIL DAS INFECÇÕES RELACIONADAS À ASSISTÊNCIA À SAÚDE EM UM HOSPITAL UNIVERSITÁRIO DO NORDESTE BRASILEIRO;9483;Aguardando aprovação do CEP;DANIELLE PEREIRA DOURADO;19/09/2023 09:46:41;20 Hr(s) 29 Min;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;PERFIL CLÍNICO-EPIDEMIOLÓGICO DE PACIENTES ATENDIDOS NO AMBULATÓRIO DE CUIDADOS PALIATIVOS DO HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;9487;Projeto aprovado;JOSE MARIA CORREIA LIMA E SILVA;01/02/2024 09:48;6 Dia(s) 16 Hr(s) 14 Min 53 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;AVALIAÇÃO DE NEFROPATIA ASSOCIADA A CONTRASTE EM PACIENTES SUBMETIDOS A CATETERISMO CARDÍACO NO HOSPITAL UNIVERSITÁRIO DO PIAUÍ;9524;Aguardando aprovação do CEP;DANIELLE PEREIRA DOURADO;27/09/2023 10:19:58;7 Dia(s) 23 Hr(s) 2 Min 32 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;DOENÇA DE CHAGAS: PERFIL CLÍNICO E EPIDEMIOLÓGICO DAS INTERNAÇÕES EM TERESINA, PIAUÍ, BRASIL;9530;Projeto aprovado;CARLOS EDUARDO BATISTA DE LIMA;18/09/2023 12:42:42;11 Dia(s) 3 Hr(s) 58 Min 35 Seg;Aguardando autorização do setor responsável;Projeto aprovado
HU-UFPI;NÃO INFERIORIDADE DA DAPAGLIFOZINA EM RELAÇÃO A HIDROCLOROTIAZIDA COMO ANTI-HIPERTENSIVO EM MONOTERAPIA NA HIPERTENSÃO ARTERIAL ESTAGIO I;9535;Em ajuste pelo pesquisador;JOSE MARIA CORREIA LIMA E SILVA;09/01/2023 10:25;16 Hr(s) 37 Min 7 Seg;Em análise pela GEP;Solicitado ajustes
HU-UFPI;AVALIAÇÃO DE SANGRAMENTO EM PACIENTES OPERADOS EM UM HOSPITAL UNIVERSITÁRIO POR LESÃO DO LIGAMENTO CRUZADO ANTERIOR COM E SEM O USO DE ÁCIDO TRANEXÂMICO;9556;Aguardando aprovação do CEP;DANIELLE PEREIRA DOURADO;19/09/2023 09:46:16;20 Hr(s) 28 Min 26 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;INTERAÇÕES MEDICAMENTOSAS POTENCIAIS ENTRE FÁRMACOS QUE AGEM NO SISTEMA CARDIOVASCULAR E PSICOFÁRMACOS EM PACIENTES ADMITIDOS NUM HOSPITAL UNIVERSITÁRIO;9575;Projeto aprovado;JOSE MARIA CORREIA LIMA E SILVA;19/03/2024 08:14:30;11 Hr(s) 33 Min 41 Seg;Aguardando avaliação da GEP;Projeto aprovado
HU-UFPI;CONSULTA DE ENFERMAGEM PRÉ-OPERATÓRIA PARA PROCEDIMENTOS ELETIVOS HEMODINÂMICOS: avaliação das causas de cancelamento de cirurgias;9619;Aguardando aprovação do CEP;DANIELLE PEREIRA DOURADO;19/09/2023 09:46:00;20 Hr(s) 28 Min 19 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;A RESIDÊNCIA MULTIPROFISSIONAL EM CUIDADOS INTENSIVOS DE UM HOSPITAL UNIVERSITÁRIO: PERCEPÇÃO DE RESIDENTES;9640;Aguardando aprovação do CEP;JOSE MARIA CORREIA LIMA E SILVA;17/10/2023 10:33:45;6 Dia(s) 19 Hr(s) 38 Min 39 Seg;Carta de anuência assinada;Solicitado documento de aprovação do CEP
HU-UFPI;ELABORAÇÃO E VALIDAÇÃO DE CARTILHA SOBRE O CATETER CENTRAL DE INSERÇÃO PERIFÉRICA PARA PROFISSIONAIS DE ENFERMAGEM;9644;Em cadastramento;;;;;
HU-UFPI;dddddddddd;9655;Em cadastramento;;;;;
HU-UFPI;xxxxx;9667;Em cadastramento;;;;;
